Vehicle_ID,Timestamp,Network_Type,Topology,Speed_kmh,Vehicle_Density_vehicles_km2,Signal_Strength_dBm,Distance_to_Receiver_m,CPU_Utilization_pct,Memory_Utilization_pct,Bandwidth_Utilization_pct,Network_Traffic_Mbps,Channel_Interference_pct,Interface_Errors,Active_Connections,Latency_ms,Packet_Loss_pct,Throughput_Mbps,Connection_Drops,Network_Issue
14,2026-08-06 10:59:00,WiFi,Grid,73.7,150.53,-58.86,134.32,38.94,50.85,70.84,77.46,32.91,2,169,129.9,4.47,28.84,2,0
14,2026-08-06 11:00:00,5G,Highway,37.34,73.13,-91.74,70.54,77.34,67.47,51.65,72.39,19.85,2,136,81.95,1.6,56.95,1,0
10,2026-08-06 11:01:00,4G,Urban,54.98,124.89,-64.57,164.74,51.7,68.0,56.63,45.56,41.2,2,151,108.3,5.6,48.29,3,0
12,2026-08-06 11:02:00,5G,Urban,61.64,21.74,-56.34,37.0,49.63,55.88,38.67,48.76,0.0,3,106,48.84,2.47,61.39,0,0
38,2026-08-06 11:03:00,5G,Highway,72.57,37.74,-57.54,215.41,31.99,92.94,52.56,79.36,14.25,5,110,72.15,2.4,56.15,0,0
34,2026-08-06 11:04:00,5G,Urban,21.84,82.56,-70.29,51.07,37.32,80.26,67.84,73.79,35.06,2,104,123.03,4.76,39.68,1,1
41,2026-08-06 11:05:00,5G,Highway,45.35,42.34,-73.51,149.95,65.34,22.93,40.74,41.54,27.9,5,92,71.82,0.0,48.04,0,0
10,2026-08-06 11:06:00,5G,Urban,62.32,100.03,-73.42,77.09,79.8,17.28,61.62,78.84,32.81,7,171,116.33,2.16,52.68,0,0
17,2026-08-06 11:07:00,5G,Urban,49.69,96.5,-70.24,95.03,42.11,63.01,67.44,105.36,38.52,4,187,80.84,3.8,41.41,1,0
17,2026-08-06 11:08:00,5G,Highway,22.74,83.1,-66.03,74.16,69.76,14.87,71.61,26.12,37.2,4,153,97.31,4.35,46.69,3,0
67,2026-08-06 11:09:00,5G,Highway,41.77,179.69,-59.87,37.31,53.71,53.93,66.42,107.16,56.4,3,174,130.36,4.27,14.44,1,0
62,2026-08-06 11:10:00,5G,Urban,23.01,99.72,-62.36,93.04,30.46,73.84,83.24,82.55,34.95,3,92,111.41,3.19,32.95,1,0
95,2026-08-06 11:11:00,4G,Urban,100.67,108.04,-74.48,61.2,48.84,64.41,72.57,51.15,24.29,3,153,102.35,1.02,34.83,2,0
1,2026-08-06 11:12:00,4G,Urban,53.05,104.42,-85.83,54.78,,44.66,57.73,85.94,38.12,3,137,97.65,3.3,51.03,0,1
12,2026-08-06 11:13:00,4G,Urban,60.17,48.96,-62.33,95.06,37.54,76.42,44.96,75.47,50.48,3,82,76.45,2.97,41.42,0,0
4,2026-08-06 11:14:00,4G,Highway,34.59,163.01,-72.34,102.82,31.95,50.74,73.82,88.7,58.57,2,151,124.4,4.85,36.92,0,1
42,2026-08-06 11:15:00,4G,Highway,68.46,28.84,-43.89,125.63,44.93,56.1,25.86,48.72,28.42,2,72,53.41,2.85,73.05,0,0
13,2026-08-06 11:16:00,4G,Urban,81.46,96.4,-54.32,157.54,43.97,49.34,44.47,59.55,54.74,3,114,115.29,5.96,54.97,4,1
98,2026-08-06 11:17:00,5G,Urban,36.35,114.77,-62.89,61.81,92.6,65.69,42.13,58.66,37.44,4,156,95.81,2.84,52.68,1,0
85,2026-08-06 11:18:00,4G,Urban,36.98,124.35,-79.33,55.83,61.36,35.01,70.67,86.63,35.85,0,98,103.41,4.57,27.79,0,0
86,2026-08-06 11:19:00,5G,Urban,48.12,72.55,-88.27,181.86,81.71,52.44,47.97,93.81,16.42,2,118,80.79,2.08,56.85,0,0
4,2026-08-06 11:20:00,4G,Highway,22.8,114.74,-67.96,100.4,56.44,64.88,65.9,85.02,31.57,4,172,120.6,4.76,35.92,1,0
82,2026-08-06 11:21:00,4G,Urban,72.65,43.07,-65.81,353.59,63.88,90.9,58.23,51.42,18.12,1,131,113.87,4.65,44.93,0,0
69,2026-08-06 11:22:00,5G,Urban,83.25,151.82,-94.05,38.81,75.8,66.24,82.52,51.64,61.72,3,191,133.78,7.54,34.56,4,1
19,2026-08-06 11:23:00,4G,Highway,21.89,78.48,-60.9,144.21,31.16,16.66,23.61,76.21,1.47,4,87,60.84,0.0,86.74,1,0
2,2026-08-06 11:24:00,5G,Urban,86.67,65.13,-67.26,76.69,37.85,64.88,45.25,58.11,22.83,6,93,76.92,1.63,56.44,0,0
12,2026-08-06 11:25:00,5G,Highway,86.69,59.49,-108.06,78.25,68.7,45.33,27.85,27.78,14.24,2,188,16.51,1.35,70.85,0,0
81,2026-08-06 11:26:00,5G,Highway,0.0,96.9,-80.84,88.81,59.76,68.81,46.85,65.91,24.3,3,89,93.02,2.33,56.54,0,0
74,2026-08-06 11:27:00,4G,Urban,31.1,21.8,-79.84,250.74,68.61,29.93,7.93,40.94,21.33,1,161,70.94,4.82,90.61,0,0
98,2026-08-06 11:28:00,4G,Highway,45.02,120.39,-86.3,47.73,41.25,38.15,74.74,62.89,25.49,6,105,89.07,2.51,37.18,1,0
6,2026-08-06 11:29:00,4G,Highway,77.91,61.12,-62.19,47.34,55.32,50.5,22.41,92.69,16.82,4,116,43.53,0.59,71.13,1,0
8,2026-08-06 11:30:00,5G,Highway,74.26,137.18,-41.18,168.4,85.82,51.54,49.77,87.66,33.01,0,182,,2.77,37.39,0,0
51,2026-08-06 11:31:00,5G,Highway,36.1,35.3,-61.05,306.41,46.25,69.03,29.11,88.02,28.29,3,81,98.12,4.62,67.68,0,0
11,2026-08-06 11:32:00,4G,Grid,107.49,90.28,-58.52,80.23,75.35,67.87,69.36,88.19,8.34,1,138,104.75,0.76,49.24,0,0
63,2026-08-06 11:33:00,5G,Grid,42.4,107.16,-79.64,217.93,65.67,36.72,60.21,66.3,35.56,5,108,98.62,4.8,50.95,0,0
57,2026-08-06 11:34:00,4G,Highway,38.61,111.49,-60.35,193.93,42.15,79.84,50.19,108.09,37.92,1,154,116.04,5.33,47.2,2,0
12,2026-08-06 11:35:00,5G,Grid,29.5,64.33,,140.07,81.43,59.25,32.0,55.59,41.29,6,95,67.66,2.38,73.38,0,0
73,2026-08-06 11:36:00,5G,Urban,57.0,35.61,-67.99,132.68,82.89,36.68,48.14,41.19,27.44,7,134,90.74,1.54,55.19,1,0
2,2026-08-06 11:37:00,5G,Highway,87.32,66.72,-77.05,97.51,31.24,15.12,23.72,50.76,37.37,3,124,93.57,3.73,79.81,0,0
8,2026-08-06 11:38:00,4G,Urban,36.76,131.67,-91.67,197.43,73.46,78.72,50.92,97.72,48.49,3,148,127.64,7.63,59.93,2,1
11,2026-08-06 11:39:00,5G,Urban,67.84,168.69,-54.21,172.96,50.02,45.26,98.5,77.13,37.21,6,169,138.16,5.1,24.86,4,1
53,2026-08-06 11:40:00,5G,Highway,67.69,20.08,-65.58,87.55,55.36,43.06,54.24,31.54,2.95,3,113,31.75,1.36,60.27,2,0
100,2026-08-06 11:41:00,5G,Highway,61.12,55.48,-71.44,50.16,16.84,68.53,25.6,43.4,30.69,2,115,60.86,3.02,89.25,0,0
10,2026-08-06 11:42:00,5G,Urban,71.02,15.7,-40.62,78.01,50.62,32.93,57.88,76.23,17.97,7,96,61.32,0.0,48.62,0,0
85,2026-08-06 11:43:00,5G,Highway,87.37,63.06,-82.95,66.81,40.58,46.68,48.78,75.73,31.22,2,108,105.57,2.94,50.59,0,0
84,2026-08-06 11:44:00,5G,Highway,69.64,59.48,-58.4,116.38,55.73,43.63,59.6,85.8,41.27,4,123,87.69,3.84,43.33,1,0
8,2026-08-06 11:45:00,4G,Urban,91.31,37.18,-37.2,156.25,37.75,53.82,49.23,60.34,22.68,3,119,67.78,0.0,44.04,0,0
36,2026-08-06 11:46:00,5G,Urban,31.2,151.52,-61.72,148.66,39.51,64.51,65.49,80.52,37.26,0,165,128.68,4.69,43.6,0,0
93,2026-08-06 11:47:00,4G,Urban,49.62,130.87,-85.4,154.58,39.25,69.94,66.6,56.32,43.72,2,169,106.69,4.96,43.63,1,0
76,2026-08-06 11:48:00,4G,Urban,31.23,94.74,-53.32,133.46,80.85,65.62,74.05,90.17,30.67,5,86,123.44,1.91,39.67,2,0
14,2026-08-06 11:49:00,5G,Highway,77.34,80.59,-76.18,118.57,54.48,79.23,77.44,65.87,54.3,5,70,110.27,5.98,19.25,0,1
54,2026-08-06 11:50:00,5G,Urban,96.21,120.7,-77.22,115.93,66.97,42.15,65.72,45.82,65.86,0,161,124.0,3.95,37.6,1,1
85,2026-08-06 11:51:00,4G,Urban,53.33,44.94,-81.54,236.64,64.12,61.87,32.31,28.23,24.4,3,91,83.73,6.04,64.8,2,0
86,2026-08-06 11:52:00,5G,Highway,69.88,94.54,-43.57,91.71,43.73,46.86,55.22,82.66,31.03,4,111,125.54,1.02,42.51,1,0
21,2026-08-06 11:53:00,5G,Highway,20.15,60.79,-74.07,106.38,65.22,53.41,80.51,47.05,36.06,4,115,98.69,1.84,31.15,0,1
50,2026-08-06 11:54:00,5G,Urban,62.6,178.74,-81.8,36.54,59.25,53.1,85.38,87.42,63.54,9,212,124.39,8.06,18.36,2,1
94,2026-08-06 11:55:00,4G,Urban,15.15,30.67,-49.3,88.99,42.34,30.1,53.57,64.91,24.75,2,83,45.56,2.16,67.02,0,0
39,2026-08-06 11:56:00,4G,Urban,63.7,74.11,-91.81,101.7,54.88,59.38,55.29,66.71,20.43,1,128,75.67,2.39,51.1,1,0
20,2026-08-06 11:57:00,WiFi,Highway,8.15,33.22,-67.04,231.71,93.0,57.21,54.31,64.65,17.0,0,78,90.89,4.07,52.19,1,1
88,2026-08-06 11:58:00,4G,Grid,109.45,115.08,-78.2,57.54,32.63,55.85,55.74,82.66,35.73,2,112,96.22,5.54,39.07,3,0
87,2026-08-06 11:59:00,5G,Highway,60.58,114.99,-58.91,111.87,48.13,49.95,66.09,42.9,35.38,3,148,106.03,3.76,37.66,0,0
7,2026-08-06 12:00:00,5G,Urban,59.48,57.09,-74.35,110.61,67.2,16.75,33.61,32.46,8.01,1,62,38.74,1.57,72.69,2,0
9,2026-08-06 12:01:00,5G,Highway,115.43,35.31,-89.17,170.46,28.57,58.03,23.36,34.59,34.04,2,56,48.8,1.41,84.43,2,0
1,2026-08-06 12:02:00,5G,Urban,63.85,69.57,-65.84,92.87,52.27,66.0,35.73,44.38,46.52,1,86,71.87,3.99,64.01,0,0
26,2026-08-06 12:03:00,5G,Urban,16.93,57.08,-74.89,167.68,79.36,86.32,66.31,77.78,30.04,4,100,87.89,0.45,50.04,1,0
38,2026-08-06 12:04:00,5G,Urban,49.94,87.56,-55.37,138.15,48.2,62.57,35.49,43.29,41.98,5,121,100.95,3.82,65.9,0,0
38,2026-08-06 12:05:00,5G,Highway,116.46,149.79,-66.99,78.96,78.01,99.0,98.86,80.58,47.36,10,178,139.28,7.45,37.37,1,1
61,2026-08-06 12:06:00,5G,Highway,36.93,111.45,-35.88,65.13,38.33,56.32,73.28,65.42,28.93,0,140,95.7,3.46,34.47,1,1
44,2026-08-06 12:07:00,5G,Highway,49.66,115.37,-76.35,378.97,85.19,60.07,75.21,68.21,37.8,2,135,123.52,9.24,41.87,1,1
86,2026-08-06 12:08:00,WiFi,Highway,105.31,84.83,-50.41,89.09,99.0,52.17,34.14,72.59,17.47,1,162,82.3,2.77,69.72,0,1
44,2026-08-06 12:09:00,4G,Urban,40.41,190.74,-73.25,47.3,21.78,46.8,69.36,92.39,64.61,4,153,122.12,6.27,24.68,1,1
74,2026-08-06 12:10:00,WiFi,Urban,59.33,89.66,-69.82,93.42,86.94,66.4,59.5,80.89,56.07,3,124,103.53,3.18,40.92,1,1
62,2026-08-06 12:11:00,5G,Highway,99.81,114.02,-56.66,82.95,54.23,78.73,60.85,76.59,23.75,1,132,72.7,4.01,49.6,0,0
6,2026-08-06 12:12:00,5G,Highway,45.93,128.95,-82.13,63.14,50.14,65.51,83.67,55.73,46.28,6,144,128.69,4.88,29.42,0,1
17,2026-08-06 12:13:00,5G,Highway,39.64,82.96,-50.17,117.29,37.94,60.15,47.13,99.36,53.12,5,109,82.11,1.86,56.11,1,0
51,2026-08-06 12:14:00,5G,Urban,10.4,93.3,-57.61,133.09,35.52,49.5,69.78,70.35,33.67,4,79,100.9,4.18,32.59,0,0
38,2026-08-06 12:15:00,5G,Highway,31.12,62.21,-56.13,39.57,72.34,55.24,64.46,118.49,45.76,2,93,122.44,,33.16,2,0
24,2026-08-06 12:16:00,WiFi,Urban,37.26,85.72,-53.96,128.59,49.57,55.58,57.16,78.52,50.26,6,158,96.79,5.12,42.7,7,0
51,2026-08-06 12:17:00,WiFi,Highway,51.83,143.54,-59.32,179.73,18.6,60.5,65.82,78.37,37.66,2,205,116.32,2.6,48.12,0,1
10,2026-08-06 12:18:00,5G,Highway,72.0,131.56,-57.8,70.55,75.21,57.98,41.62,68.94,19.03,2,115,87.92,5.02,61.0,5,0
72,2026-08-06 12:19:00,5G,Grid,60.75,112.5,-48.25,57.43,61.84,39.62,63.77,88.22,42.28,2,136,107.48,4.25,33.59,1,0
21,2026-08-06 12:20:00,5G,Urban,27.52,121.41,-67.92,67.97,47.4,81.66,75.09,47.73,44.58,6,87,118.45,6.44,38.96,2,1
70,2026-08-06 12:21:00,5G,Highway,100.09,83.5,-70.68,90.15,80.93,91.98,43.24,46.11,25.3,4,158,62.24,2.69,67.02,1,0
85,2026-08-06 12:22:00,5G,Highway,31.14,122.93,-60.74,115.88,70.36,55.33,43.82,25.91,59.57,2,131,122.74,6.24,49.94,0,1
57,2026-08-06 12:23:00,5G,Urban,112.5,78.91,-66.5,63.21,67.96,57.73,43.51,56.94,50.27,0,206,85.07,2.25,50.25,0,0
39,2026-08-06 12:24:00,5G,Urban,66.24,19.66,-53.97,93.92,20.47,66.87,35.92,43.64,45.4,3,139,55.66,3.26,61.26,0,0
88,2026-08-06 12:25:00,5G,Highway,91.27,158.3,-40.02,104.54,62.11,42.55,78.85,72.46,49.56,5,151,123.94,5.26,36.09,2,1
33,2026-08-06 12:26:00,5G,Urban,76.84,76.83,-82.19,127.45,71.86,65.35,53.82,55.66,27.62,5,168,82.49,2.36,55.01,1,0
59,2026-08-06 12:27:00,5G,Urban,104.16,127.17,-66.53,52.62,44.61,47.59,50.92,92.3,47.26,2,159,102.81,3.61,55.85,0,0
18,2026-08-06 12:28:00,5G,Grid,60.79,70.49,-83.95,75.22,47.35,49.81,17.78,91.19,43.87,3,90,58.85,2.05,87.58,2,0
56,2026-08-06 12:29:00,WiFi,Highway,54.54,5.0,-71.16,77.83,15.81,33.61,57.26,19.78,23.06,0,96,60.79,2.32,54.84,0,0
92,2026-08-06 12:30:00,5G,Urban,70.53,82.09,-70.23,275.2,14.64,48.5,30.99,71.29,39.28,3,124,84.02,4.27,70.16,1,0
57,2026-08-06 12:31:00,4G,Highway,54.29,11.33,-73.85,203.61,74.5,60.04,33.27,64.26,7.31,7,57,66.29,1.87,88.4,1,0
96,2026-08-06 12:32:00,4G,Highway,74.7,115.21,-54.43,109.11,50.81,87.29,58.48,56.03,50.97,4,145,107.27,6.4,48.49,5,1
76,2026-08-06 12:33:00,WiFi,Grid,105.39,75.83,-62.62,49.59,40.8,51.51,23.39,72.12,25.68,1,99,53.59,1.85,80.25,0,0
48,2026-08-06 12:34:00,4G,Highway,14.67,133.75,-77.0,182.63,47.63,46.75,40.92,44.02,54.22,4,153,84.54,5.61,68.46,2,0
42,2026-08-06 12:35:00,4G,Grid,59.87,94.33,-54.4,215.43,78.3,64.02,21.32,85.57,20.62,6,140,76.76,3.57,79.33,0,0
27,2026-08-06 12:36:00,4G,Urban,123.62,43.8,-69.71,107.83,91.82,77.12,57.57,30.72,43.74,4,100,93.62,2.29,39.52,0,1
74,2026-08-06 12:37:00,5G,Highway,51.07,111.79,-75.98,86.34,75.26,80.89,54.8,96.69,38.21,3,192,96.14,4.8,53.59,0,1
52,2026-08-06 12:38:00,5G,Urban,90.38,22.62,-83.28,76.64,56.19,30.25,37.36,20.31,17.01,4,46,59.05,2.44,63.9,0,0
42,2026-08-06 12:39:00,WiFi,Urban,86.38,72.72,,163.99,92.93,57.76,50.77,75.43,31.62,4,114,66.19,2.64,53.01,2,0
32,2026-08-06 12:40:00,4G,Highway,21.74,10.44,-74.97,158.5,41.47,88.87,10.57,84.51,6.41,4,90,41.85,2.2,88.99,0,0
26,2026-08-06 12:41:00,WiFi,Urban,70.31,99.0,-67.12,62.64,33.4,33.58,28.5,36.04,24.36,3,135,86.45,2.6,87.17,0,0
25,2026-08-06 12:42:00,4G,Highway,68.15,94.89,-54.09,70.57,72.53,59.97,59.47,65.97,16.38,1,198,97.77,2.13,41.09,0,0
75,2026-08-06 12:43:00,4G,Grid,140.0,90.05,-98.66,62.56,73.1,61.09,50.19,112.87,36.65,3,129,122.99,3.11,47.79,1,0
23,2026-08-06 12:44:00,4G,Urban,0.0,47.57,-40.04,297.46,63.57,31.45,17.69,40.73,39.39,3,102,101.79,6.43,99.72,2,1
98,2026-08-06 12:45:00,4G,Urban,16.62,139.1,-79.54,130.34,65.14,65.71,67.64,77.27,45.78,1,184,128.39,5.11,25.79,2,0
57,2026-08-06 12:46:00,5G,Highway,55.6,121.35,-73.78,205.62,33.36,66.94,64.9,64.81,44.5,1,90,135.59,4.45,50.39,0,0
52,2026-08-06 12:47:00,WiFi,Grid,51.99,94.36,-73.24,119.72,59.82,46.12,65.06,58.94,21.88,2,128,66.92,2.9,45.23,0,0
87,2026-08-06 12:48:00,4G,Highway,37.26,61.77,-77.47,139.8,30.58,34.52,54.73,9.61,28.94,3,81,102.46,2.23,54.83,0,0
93,2026-08-06 12:49:00,4G,Highway,39.05,71.01,-72.57,94.74,62.03,80.88,56.01,86.32,27.61,5,91,98.84,3.19,35.04,3,1
31,2026-08-06 12:50:00,4G,Urban,81.16,84.39,-71.57,248.71,82.84,35.98,50.93,40.42,38.71,2,157,124.11,6.65,57.89,2,0
64,2026-08-06 12:51:00,5G,Urban,38.47,40.96,-70.28,132.68,65.63,82.25,57.67,67.05,6.29,3,104,111.28,1.64,71.57,0,0
71,2026-08-06 12:52:00,5G,Highway,46.85,119.12,-44.22,107.87,43.86,62.8,71.34,74.88,34.25,3,182,105.99,2.71,51.69,0,0
33,2026-08-06 12:53:00,WiFi,Urban,89.92,135.37,-79.02,40.22,59.04,53.04,58.5,83.49,43.95,4,154,93.35,6.54,33.41,3,0
85,2026-08-06 12:54:00,4G,Grid,85.61,153.36,-40.49,149.07,53.15,80.85,33.57,70.93,30.05,5,223,91.17,4.01,67.79,0,1
2,2026-08-06 12:55:00,5G,Highway,48.63,71.25,-59.82,148.28,50.26,51.32,40.18,45.4,38.82,1,100,68.37,2.33,78.47,3,0
18,2026-08-06 12:56:00,5G,Highway,20.96,140.09,-91.29,224.14,51.35,55.77,48.19,51.62,48.28,2,171,115.07,6.98,57.33,3,1
47,2026-08-06 12:57:00,4G,Highway,86.62,142.56,-80.47,94.35,33.9,68.89,99.0,87.38,9.61,10,125,,4.51,29.14,0,1
33,2026-08-06 12:58:00,4G,Highway,35.68,59.72,-82.26,75.48,63.45,44.05,31.04,73.65,12.18,3,114,45.99,1.39,71.71,1,0
98,2026-08-06 12:59:00,4G,Highway,98.17,44.85,-68.33,305.28,55.08,60.42,58.83,84.85,25.47,3,99,84.62,5.01,41.51,3,0
84,2026-08-06 13:00:00,4G,Grid,73.74,128.46,-48.21,51.92,83.26,35.04,39.11,55.34,67.33,3,179,105.84,4.83,50.56,2,0
35,2026-08-06 13:01:00,5G,Grid,56.59,63.06,-55.79,72.11,67.14,67.23,24.82,44.3,34.5,4,62,68.53,2.88,68.27,2,1
51,2026-08-06 13:02:00,5G,Grid,74.28,55.64,-83.26,263.01,90.32,43.53,62.61,29.47,0.0,3,107,70.05,4.02,58.75,0,0
18,2026-08-06 13:03:00,5G,Grid,7.34,117.65,-49.77,190.8,87.33,61.33,51.54,67.55,28.86,3,118,97.49,5.11,54.28,3,0
88,2026-08-06 13:04:00,4G,Highway,103.45,29.56,-83.65,98.45,30.73,99.0,76.15,71.24,25.82,2,71,97.35,2.39,41.59,1,1
72,2026-08-06 13:05:00,5G,Highway,56.14,67.17,-81.38,100.37,45.77,41.81,73.03,84.24,11.5,4,126,90.91,1.96,32.14,0,0
30,2026-08-06 13:06:00,4G,Urban,66.67,10.44,-52.27,104.04,,85.29,30.66,56.38,26.19,6,109,44.49,0.7,77.71,3,0
44,2026-08-06 13:07:00,5G,Urban,45.86,51.37,-52.58,183.59,38.5,54.12,23.69,76.78,26.3,1,78,59.11,3.68,78.68,1,0
53,2026-08-06 13:08:00,5G,Urban,57.22,58.7,-55.77,185.14,43.87,70.74,58.26,66.92,43.84,3,135,79.09,3.35,37.69,0,0
10,2026-08-06 13:09:00,WiFi,Urban,106.74,54.99,-67.7,161.9,92.88,74.18,43.16,60.64,14.68,3,152,72.21,0.59,66.01,1,0
87,2026-08-06 13:10:00,5G,Urban,54.44,67.8,-69.12,178.02,88.36,69.77,65.99,46.61,36.38,4,109,112.11,4.71,20.38,0,0
52,2026-08-06 13:11:00,4G,Urban,50.31,5.0,-85.56,159.25,63.62,60.48,60.67,96.85,23.59,1,158,94.32,1.2,48.76,0,0
49,2026-08-06 13:12:00,5G,Grid,81.13,44.74,-68.19,31.09,47.52,22.49,36.06,26.24,47.87,3,93,65.32,3.59,71.65,0,0
11,2026-08-06 13:13:00,5G,Grid,70.69,138.79,-78.1,143.43,25.95,72.71,73.14,61.52,55.33,3,146,136.24,6.57,21.87,6,1
66,2026-08-06 13:14:00,5G,Urban,105.51,96.93,-70.67,97.16,44.57,57.02,46.42,63.05,35.95,3,94,71.1,4.86,61.02,2,0
58,2026-08-06 13:15:00,5G,Urban,5.55,64.51,-35.0,389.01,58.59,43.43,64.79,38.19,10.04,1,96,97.81,6.68,36.76,5,0
90,2026-08-06 13:16:00,4G,Grid,49.11,58.78,-63.15,53.09,41.51,45.97,33.24,42.44,17.24,4,124,75.92,1.22,65.07,0,0
36,2026-08-06 13:17:00,5G,Grid,22.11,115.61,-84.63,61.0,78.79,31.83,73.32,43.99,44.97,2,181,125.56,5.64,31.15,2,1
33,2026-08-06 13:18:00,5G,Grid,96.48,88.44,-49.35,127.14,94.0,58.6,59.38,79.32,33.17,7,127,71.27,4.44,54.04,0,0
47,2026-08-06 13:19:00,5G,Grid,25.82,40.12,-47.86,61.29,41.83,47.69,21.81,56.46,36.22,1,157,74.12,2.03,73.75,1,0
13,2026-08-06 13:20:00,4G,Grid,71.23,63.66,-46.48,483.75,55.01,49.99,28.71,109.67,15.23,1,123,64.14,8.88,69.22,2,0
40,2026-08-06 13:21:00,4G,Urban,25.41,35.53,-75.15,162.76,51.19,69.28,40.07,70.37,17.75,6,86,70.1,0.76,67.5,1,0
89,2026-08-06 13:22:00,5G,Urban,48.02,57.3,-69.67,86.71,50.44,50.7,37.89,67.09,43.56,1,157,85.7,3.49,55.97,0,0
68,2026-08-06 13:23:00,4G,Highway,34.13,112.4,-86.92,148.51,42.26,60.32,22.65,65.62,41.04,2,187,64.77,3.88,71.56,2,0
42,2026-08-06 13:24:00,4G,Urban,61.81,108.39,-44.61,135.52,44.5,48.92,32.79,92.04,36.23,3,156,75.06,2.47,50.14,0,0
19,2026-08-06 13:25:00,4G,Grid,118.79,126.17,-66.14,83.89,33.49,59.76,42.76,30.25,16.44,2,99,77.2,4.48,55.09,0,0
82,2026-08-06 13:26:00,5G,Highway,22.09,90.69,-88.56,59.13,67.83,42.22,63.94,89.98,26.47,5,122,97.42,2.89,53.1,3,0
94,2026-08-06 13:27:00,4G,Highway,30.15,24.63,-43.19,64.56,68.64,32.2,38.2,46.25,10.96,0,117,33.05,0.58,69.48,1,0
19,2026-08-06 13:28:00,4G,Urban,78.72,35.17,-78.18,93.82,84.58,49.55,27.42,14.44,40.82,4,69,59.25,3.25,75.9,0,1
58,2026-08-06 13:29:00,4G,Highway,57.72,103.96,-73.92,206.01,33.17,48.99,49.64,42.68,51.86,3,143,97.42,5.0,44.85,1,1
23,2026-08-06 13:30:00,4G,Highway,26.37,89.07,-83.7,168.21,30.35,45.57,68.09,95.23,31.5,1,145,100.74,4.02,41.27,0,0
54,2026-08-06 13:31:00,WiFi,Grid,48.81,38.63,-86.1,400.06,27.13,61.13,65.35,63.81,24.3,2,96,112.36,5.94,51.95,1,0
80,2026-08-06 13:32:00,5G,Urban,19.62,71.31,-62.16,75.07,37.54,79.5,28.22,114.27,33.23,3,143,73.81,1.76,73.37,0,0
65,2026-08-06 13:33:00,WiFi,Grid,48.28,160.99,-78.45,62.0,89.09,29.85,60.19,61.96,50.67,3,149,130.69,4.53,27.92,1,0
12,2026-08-06 13:34:00,5G,Grid,34.79,122.26,-90.87,109.67,38.01,68.24,67.83,70.91,41.35,3,103,92.28,2.51,50.51,1,1
24,2026-08-06 13:35:00,4G,Highway,70.71,144.94,-53.14,152.05,60.56,84.42,61.33,72.07,52.67,3,147,128.83,3.77,51.33,2,0
34,2026-08-06 13:36:00,5G,Highway,80.01,37.83,-60.45,154.27,91.35,69.19,61.29,24.33,21.69,5,178,81.31,2.22,52.6,0,0
53,2026-08-06 13:37:00,5G,Highway,0.0,151.82,-41.18,146.2,63.35,59.75,51.37,73.31,27.03,4,196,75.66,2.87,57.02,0,0
8,2026-08-06 13:38:00,4G,Urban,65.0,64.19,-73.59,134.55,50.0,62.18,41.44,67.72,18.32,7,107,58.94,0.5,65.77,1,0
18,2026-08-06 13:39:00,4G,Urban,0.0,147.89,-67.4,88.81,6.29,68.84,70.11,70.53,46.12,9,168,133.89,3.59,22.29,0,1
57,2026-08-06 13:40:00,5G,Grid,62.18,99.33,-64.83,95.43,53.06,5.0,56.17,102.32,55.58,4,149,137.6,3.6,47.54,0,0
5,2026-08-06 13:41:00,5G,Highway,106.56,110.14,-65.91,285.1,66.25,19.15,53.3,57.32,53.06,3,138,116.51,6.31,30.81,0,0
26,2026-08-06 13:42:00,5G,Urban,52.25,112.79,-64.23,62.28,53.89,58.57,62.9,68.26,16.34,5,143,95.88,1.24,54.34,1,0
30,2026-08-06 13:43:00,WiFi,Highway,69.17,88.95,-72.81,137.27,54.16,56.85,64.02,33.19,29.15,3,137,105.09,3.81,36.83,1,1
54,2026-08-06 13:44:00,4G,Urban,82.65,108.34,-95.03,227.31,33.35,80.38,50.23,52.07,26.24,5,106,90.37,5.76,56.29,0,0
13,2026-08-06 13:45:00,5G,Urban,83.66,44.25,-63.68,68.66,95.25,54.7,42.36,18.64,29.18,4,109,73.18,3.22,52.32,1,0
83,2026-08-06 13:46:00,4G,Highway,85.36,79.84,-59.37,68.52,49.87,43.5,33.5,65.3,32.85,2,124,73.13,1.71,84.06,1,0
29,2026-08-06 13:47:00,WiFi,Urban,74.18,116.23,-73.05,140.55,72.76,29.47,46.52,80.32,35.58,0,127,123.3,3.87,55.8,2,0
3,2026-08-06 13:48:00,5G,Urban,40.9,89.35,-35.0,152.01,57.39,48.2,40.72,81.13,36.11,2,167,104.09,3.8,66.65,0,0
90,2026-08-06 13:49:00,4G,Highway,80.04,70.97,-75.16,100.85,50.12,42.57,50.89,66.06,32.94,2,157,95.2,3.4,71.54,0,1
58,2026-08-06 13:50:00,5G,Highway,103.72,94.35,-77.38,153.75,51.29,61.24,53.61,66.36,29.94,3,149,69.52,4.77,58.05,1,0
76,2026-08-06 13:51:00,4G,Urban,75.58,30.44,-61.34,48.53,80.14,67.65,,52.62,27.95,6,120,80.1,0.06,47.62,1,0
2,2026-08-06 13:52:00,5G,Urban,67.32,126.84,-64.47,84.34,46.65,35.2,49.31,69.0,56.78,3,133,110.44,4.65,36.44,2,1
